seq_len,implementation,time_ms,bandwidth_gbps,gflops,peak_pct,speedup_vs_pytorch,status
512,SYCL Auto-Select,1.733708381652832,19.354138420909557,2477.3297178764233,4.764095611300815,0.21549293837754582,Success
512,SYCL XMX,1.7352819442749023,19.336587988311557,2475.0832625038793,4.759775504815153,0.2152975282689639,Success
512,SYCL Optimized V3,1.7029523849487305,19.703681850746637,2522.0712768955696,4.850137070953019,0.21938482646618226,Success
512,SYCL Optimized V4,1.7429113388061523,19.25194429166081,2464.2488693325836,4.738940133331891,0.21435508802648318,Success
512,SYCL Optimized V5,1.6865730285644531,19.89503652181623,2546.5646747924775,4.897239759216303,0.2215154085383093,Success
512,SYCL Optimized V7,1.731705665588379,19.376521464806356,2480.1947474952135,4.769605283644641,0.2157421557694161,Success
512,SYCL Optimized V8,1.725602149963379,19.445056904172322,2488.967283734057,4.786475545642418,0.2165052433784213,Success
512,oneDNN,1.4631032943725586,22.933740993584177,2935.5188471787746,5.645228552266874,0.2553489660566754,Success
1024,PyTorch SDPA,1.3355255126953125,50.249031832093685,12863.752149015983,24.737984901953812,1.0,Success
1024,PyTorch SDPA (math-only),1.3436317443847656,49.94587563181489,12786.144161744613,24.588738772585796,0.9939669245510682,Success
1024,PyTorch Baseline,4.420351982116699,15.181791918720627,3886.5387311924806,7.4741129446009245,0.3021310334784227,Success
1024,SYCL Auto-Select,5.718851089477539,11.734675890316094,3004.07702792092,5.7770712075402315,0.2335303877998549,Success
1024,SYCL XMX,9.35049057006836,7.177042048983039,1837.322764539658,3.5333130087301114,0.14282945934092833,Success
1024,SYCL Optimized V3,5.650949478149414,11.875679345478234,3040.173912442428,5.846488293158515,0.23633648077361213,Success
1024,SYCL Optimized V4,5.678296089172363,11.818486205389373,3025.5324685796795,5.818331670345538,0.23519828690193773,Success
1024,SYCL Optimized V5,5.941367149353027,11.295188853512895,2891.5683464993012,5.560708358652502,0.2247842086043684,Success
1024,SYCL Optimized V7,5.654716491699219,11.867768100931631,3038.1486338384975,5.842593526612496,0.23617904003777784,Success
1024,SYCL Optimized V8,5.69615364074707,11.78143502309015,3016.0473659110785,5.800091088290536,0.23446093573419724,Success
1024,oneDNN,2.6209115982055664,25.605161214116023,6554.921270813702,12.605617828487889,0.5095652648527687,Success
2048,PyTorch SDPA,5.009150505065918,26.79450894203742,13718.78857832316,26.382285727544534,1.0,Success
2048,PyTorch SDPA (math-only),5.124855041503906,26.189565736597565,13409.057657137953,25.78664934064991,0.977422866500428,Success
2048,PyTorch Baseline,15.925788879394533,8.427697303814988,4314.981019553274,8.298040422217834,0.3145307615842485,Success
2048,SYCL Auto-Select,15.975856781005861,8.401285129169109,4301.457986134584,8.272034588720354,0.31354503071293405,Success
2048,SYCL XMX,15.942168235778809,8.4190384905597,4310.547707166566,8.289514821474166,0.31420760532585174,Success
2048,SYCL Optimized V3,16.114425659179688,8.3290419924797,4264.469500149607,8.20090288490309,0.31084883886087633,Success
2048,SYCL Optimized V4,16.148686408996582,8.311371253405854,4255.422081743797,8.183504003353455,0.3101893478020153,Success
2048,SYCL Optimized V5,16.17906093597412,8.295767506602752,4247.432963380609,8.16814031419348,0.30960699912614076,Success
2048,SYCL Optimized V7,16.150808334350586,8.310279288903272,4254.8629959184755,8.18242883830476,0.3101485945079375,Success
2048,SYCL Optimized V8,16.146469116210938,8.312512601609376,4256.006452024,8.184627792353846,0.3102319441491247,Success
2048,oneDNN,11.117768287658691,12.072362413685914,6181.049555807188,11.88663376116767,0.45055359811971785,Success
4096,PyTorch SDPA,23.16262722015381,11.589162725307526,11867.302630714907,22.8217358282979,1.0,Success
4096,PyTorch SDPA (math-only),23.250126838684082,11.545548024855119,11822.641177451642,22.735848418176236,0.9962365960780614,Success
4096,PyTorch Baseline,192.10712909698486,1.3973216780751587,1430.8573983489625,2.751648842978774,0.12057140892704823,Success
4096,SYCL Auto-Select,194.9828863143921,1.3767129058043195,1409.7540155436232,2.7110654145069675,0.1187931292739517,Success
4096,SYCL XMX,,,,,,Skipped (seq too long)
4096,SYCL Optimized V3,,,,,,Skipped (seq too long)
4096,SYCL Optimized V4,193.37828159332275,1.3881365259234413,1421.4518025456039,2.733561158741546,0.11977884501458722,Success
4096,SYCL Optimized V5,,,,,,Skipped (seq too long)
4096,SYCL Optimized V7,193.407940864563,1.387923654013649,1421.2338217099766,2.733141964826878,0.1197604768274422,Success
4096,SYCL Optimized V8,193.0997371673584,1.390138898880782,1423.5022324539207,2.7375042931806166,0.11995162479210884,Success
4096,oneDNN,43.099403381347656,6.228287051327772,6377.765940559639,12.264934501076228,0.537423384152413,Success
